AssetID,Asset Name,AssetSerial,Color,StandardCost,ListPrice,Size,ModifiedDate
12858,Asset 12858,256,0,$292.00 ,,10-04-2012 00:00,
12859,Asset 12859,259,0,$516.00 ,,10-04-2012 00:00,
12860,Asset 12860,260,0,$469.00 ,,10-04-2012 00:00,
12861,Asset 12861,258,0,$7.00 ,,10-04-2012 00:00,
12862,Asset 12862,254,0,$658.00 ,,08-04-2012 00:00,
12863,Asset 12863,257,0,$437.00 ,,08-04-2012 00:00,
12864,Asset 12864,261,0,$45.00 ,,08-04-2012 00:00,
12865,Asset 12865,251,0,$882.00 ,,08-04-2012 00:00,
12866,Asset 12866,253,0,$912.00 ,,08-04-2012 00:00,
12867,Asset 12867,255,0,$376.00 ,,08-04-2012 00:00,
12868,Asset 12868,252,0,$380.00 ,,08-04-2012 00:00,
12869,Asset 12869,259,0,$4.00 ,,08-04-2012 00:00,
12870,Asset 12870,260,0,$153.00 ,,08-04-2012 00:00,
12871,Asset 12871,258,0,$205.00 ,,08-04-2012 00:00,
12872,Asset 12872,250,0,$187.00 ,,08-04-2012 00:00,
12873,Asset 12873,257,0,$570.00 ,,08-04-2012 00:00,
12874,Asset 12874,261,0,$699.00 ,,10-04-2012 00:00,
12875,Asset 12875,251,0,$520.00 ,,08-04-2012 00:00,
12876,Asset 12876,253,0,$868.00 ,,08-04-2012 00:00,
12877,Asset 12877,257,0,$240.00 ,,08-04-2012 00:00,
12878,Asset 12878,261,0,$109.00 ,,08-04-2012 00:00,
12879,Asset 12879,251,0,$143.00 ,,10-04-2012 00:00,
12880,Asset 12880,253,0,$4.00 ,,10-04-2012 00:00,
12881,Asset 12881,255,0,$774.00 ,,10-04-2012 00:00,
12882,Asset 12882,256,0,$922.00 ,,10-04-2012 00:00,
12883,Asset 12883,259,0,$768.00 ,,10-04-2012 00:00,
12884,Asset 12884,260,0,$223.00 ,,10-04-2012 00:00,
12885,Asset 12885,258,0,$151.00 ,,10-04-2012 00:00,
12886,Asset 12886,254,0,$285.00 ,,10-04-2012 00:00,
12887,Asset 12887,257,0,$562.00 ,,10-04-2012 00:00,
12888,Asset 12888,261,0,$561.00 ,,09-04-2012 00:00,
12889,Asset 12889,251,0,$623.00 ,,09-04-2012 00:00,
12890,Asset 12890,253,0,$544.00 ,,09-04-2012 00:00,
12891,Asset 12891,255,0,$577.00 ,,09-04-2012 00:00,
12892,Asset 12892,256,0,$109.00 ,,09-04-2012 00:00,
12893,Asset 12893,259,0,$688.00 ,,09-04-2012 00:00,
12894,Asset 12894,250,0,$949.00 ,,09-04-2012 00:00,
12895,Asset 12895,258,0,$309.00 ,,10-04-2012 00:00,
12896,Asset 12896,254,0,$317.00 ,,10-04-2012 00:00,
12897,Asset 12897,257,0,$47.00 ,,10-04-2012 00:00,
12898,Asset 12898,261,0,$477.00 ,,10-04-2012 00:00,
12899,Asset 12899,251,0,$481.00 ,,10-04-2012 00:00,
12900,Asset 12900,253,0,$510.00 ,,10-04-2012 00:00,
12901,Asset 12901,255,0,$581.00 ,,10-04-2012 00:00,
12902,Asset 12902,256,0,$986.00 ,,10-04-2012 00:00,
12903,Asset 12903,259,0,$747.00 ,,10-04-2012 00:00,
12904,Asset 12904,260,0,$162.00 ,,10-04-2012 00:00,
12905,Asset 12905,250,0,$900.00 ,,10-04-2012 00:00,
12906,Asset 12906,254,0,$876.00 ,,10-04-2012 00:00,
12907,Asset 12907,257,0,$220.00 ,,10-04-2012 00:00,
12908,Asset 12908,261,0,$368.00 ,,10-04-2012 00:00,
12909,Asset 12909,251,0,$48.00 ,,09-04-2012 00:00,
12910,Asset 12910,253,0,$625.00 ,,09-04-2012 00:00,
12911,Asset 12911,255,0,$716.00 ,,09-04-2012 00:00,
12912,Asset 12912,256,0,$922.00 ,,09-04-2012 00:00,
12913,Asset 12913,259,0,$984.00 ,,09-04-2012 00:00,
12914,Asset 12914,260,0,$76.00 ,,09-04-2012 00:00,
12915,Asset 12915,258,0,$478.00 ,,09-04-2012 00:00,
12916,Asset 12916,254,0,$577.00 ,,09-04-2012 00:00,
12917,Asset 12917,257,0,$602.00 ,,09-04-2012 00:00,
12918,Asset 12918,261,0,$418.00 ,,09-04-2012 00:00,
12919,Asset 12919,251,0,$4.00 ,,09-04-2012 00:00,
12920,Asset 12920,253,0,$922.00 ,,09-04-2012 00:00,
12921,Asset 12921,255,0,$588.00 ,,10-04-2012 00:00,
12922,Asset 12922,256,0,$533.00 ,,10-04-2012 00:00,
12923,Asset 12923,252,0,$54.00 ,,09-04-2012 00:00,
12924,Asset 12924,260,0,$313.00 ,,09-04-2012 00:00,
12925,Asset 12925,258,0,$695.00 ,,09-04-2012 00:00,
12926,Asset 12926,254,0,$456.00 ,,09-04-2012 00:00,
12927,Asset 12927,257,0,$575.00 ,,14-04-2012 00:00,
12928,Asset 12928,261,0,$212.00 ,,14-04-2012 00:00,
12929,Asset 12929,250,0,$419.00 ,,14-04-2012 00:00,
12930,Asset 12930,253,0,$559.00 ,,14-04-2012 00:00,
12931,Asset 12931,255,0,$340.00 ,,14-04-2012 00:00,
12932,Asset 12932,256,0,$31.00 ,,14-04-2012 00:00,
12933,Asset 12933,259,0,$733.00 ,,14-04-2012 00:00,
12934,Asset 12934,260,0,$951.00 ,,14-04-2012 00:00,
12935,Asset 12935,258,0,$180.00 ,,10-04-2012 00:00,
12936,Asset 12936,254,0,$119.00 ,,10-04-2012 00:00,
12937,Asset 12937,252,0,$487.00 ,,10-04-2012 00:00,
12938,Asset 12938,261,0,$90.00 ,,10-04-2012 00:00,
12939,Asset 12939,251,0,$138.00 ,,14-04-2012 00:00,
12940,Asset 12940,253,0,$338.00 ,,14-04-2012 00:00,
12941,Asset 12941,255,0,$727.00 ,,14-04-2012 00:00,
12942,Asset 12942,256,0,$851.00 ,,14-04-2012 00:00,
12943,Asset 12943,252,0,$408.00 ,,14-04-2012 00:00,
12944,Asset 12944,260,0,$262.00 ,,14-04-2012 00:00,
12945,Asset 12945,255,0,$321.00 ,,14-04-2012 00:00,
12946,Asset 12946,256,0,$774.00 ,,14-04-2012 00:00,
12947,Asset 12947,259,0,$289.00 ,,14-04-2012 00:00,
12948,Asset 12948,260,0,$236.00 ,,14-04-2012 00:00,
12949,Asset 12949,258,0,$196.00 ,,14-04-2012 00:00,
12950,Asset 12950,254,0,$891.00 ,,14-04-2012 00:00,
12951,Asset 12951,257,0,$645.00 ,,14-04-2012 00:00,
12952,Asset 12952,261,0,$201.00 ,,10-04-2012 00:00,
12953,Asset 12953,251,0,$518.00 ,,10-04-2012 00:00,
12954,Asset 12954,253,0,$974.00 ,,10-04-2012 00:00,
12955,Asset 12955,255,0,$336.00 ,,10-04-2012 00:00,
12956,Asset 12956,256,0,$907.00 ,,10-04-2012 00:00,
12957,Asset 12957,259,0,$811.00 ,,10-04-2012 00:00,
12958,Asset 12958,260,0,$904.00 ,,10-04-2012 00:00,
12959,Asset 12959,258,0,$377.00 ,,10-04-2012 00:00,
12960,Asset 12960,254,0,$556.00 ,,10-04-2012 00:00,
12961,Asset 12961,257,0,$869.00 ,,10-04-2012 00:00,
12962,Asset 12962,261,0,$237.00 ,,10-04-2012 00:00,
12963,Asset 12963,251,0,$819.00 ,,10-04-2012 00:00,
12964,Asset 12964,253,0,$886.00 ,,14-04-2012 00:00,
12965,Asset 12965,252,0,$498.00 ,,10-04-2012 00:00,
12966,Asset 12966,256,0,$486.00 ,,10-04-2012 00:00,
12967,Asset 12967,259,0,$72.00 ,,10-04-2012 00:00,
12968,Asset 12968,260,0,$481.00 ,,10-04-2012 00:00,
12969,Asset 12969,258,0,$904.00 ,,12-04-2012 00:00,
12970,Asset 12970,254,0,$28.00 ,,12-04-2012 00:00,
12971,Asset 12971,257,0,$68.00 ,,12-04-2012 00:00,
12972,Asset 12972,261,0,$111.00 ,,12-04-2012 00:00,
12973,Asset 12973,251,0,$300.00 ,,12-04-2012 00:00,
12974,Asset 12974,253,0,$383.00 ,,12-04-2012 00:00,
12975,Asset 12975,255,0,$72.00 ,,12-04-2012 00:00,
12976,Asset 12976,252,0,$849.00 ,,12-04-2012 00:00,
12977,Asset 12977,259,0,$190.00 ,,12-04-2012 00:00,
12978,Asset 12978,260,0,$926.00 ,,12-04-2012 00:00,
12979,Asset 12979,258,0,$251.00 ,,12-04-2012 00:00,
12980,Asset 12980,250,0,$758.00 ,,12-04-2012 00:00,
12981,Asset 12981,257,0,$291.00 ,,11-04-2012 00:00,
12982,Asset 12982,261,0,$773.00 ,,11-04-2012 00:00,
12983,Asset 12983,251,0,$184.00 ,,11-04-2012 00:00,
12984,Asset 12984,253,0,$425.00 ,,11-04-2012 00:00,
12985,Asset 12985,255,0,$21.00 ,,11-04-2012 00:00,
12986,Asset 12986,256,0,$319.00 ,,11-04-2012 00:00,
12987,Asset 12987,259,0,$271.00 ,,11-04-2012 00:00,
12988,Asset 12988,260,0,$138.00 ,,11-04-2012 00:00,
12989,Asset 12989,258,0,$869.00 ,,12-04-2012 00:00,
12990,Asset 12990,254,0,$429.00 ,,12-04-2012 00:00,
12991,Asset 12991,257,0,$460.00 ,,12-04-2012 00:00,
12992,Asset 12992,261,0,$36.00 ,,12-04-2012 00:00,
12993,Asset 12993,251,0,$683.00 ,,12-04-2012 00:00,
12994,Asset 12994,253,0,$959.00 ,,12-04-2012 00:00,
12995,Asset 12995,255,0,$105.00 ,,12-04-2012 00:00,
12996,Asset 12996,256,0,$734.00 ,,12-04-2012 00:00,
12997,Asset 12997,259,0,$974.00 ,,12-04-2012 00:00,
12998,Asset 12998,250,0,$98.00 ,,12-04-2012 00:00,
12999,Asset 12999,258,0,$836.00 ,,12-04-2012 00:00,
13000,Asset 13000,254,0,$908.00 ,,12-04-2012 00:00,
13001,Asset 13001,258,0,$40.00 ,,12-04-2012 00:00,
13002,Asset 13002,254,0,$158.00 ,,12-04-2012 00:00,
13003,Asset 13003,257,0,$120.00 ,,12-04-2012 00:00,
13004,Asset 13004,261,0,$199.00 ,,12-04-2012 00:00,
13005,Asset 13005,257,0,$419.00 ,,12-04-2012 00:00,
13006,Asset 13006,261,0,$862.00 ,,12-04-2012 00:00,
13007,Asset 13007,251,0,$529.00 ,,11-04-2012 00:00,
13008,Asset 13008,253,0,$675.00 ,,11-04-2012 00:00,
13009,Asset 13009,250,0,$154.00 ,,11-04-2012 00:00,
13010,Asset 13010,253,0,$831.00 ,,11-04-2012 00:00,
13011,Asset 13011,255,0,$105.00 ,,11-04-2012 00:00,
13012,Asset 13012,256,0,$44.00 ,,11-04-2012 00:00,
13013,Asset 13013,255,0,$96.00 ,,11-04-2012 00:00,
13014,Asset 13014,256,0,$800.00 ,,11-04-2012 00:00,
13015,Asset 13015,259,0,$790.00 ,,11-04-2012 00:00,
13016,Asset 13016,260,0,$134.00 ,,11-04-2012 00:00,
13017,Asset 13017,250,1,$847.00 ,,11-04-2012 00:00,
13018,Asset 13018,254,0,$440.00 ,,11-04-2012 00:00,
13019,Asset 13019,257,0,$435.00 ,,11-04-2012 00:00,
13020,Asset 13020,261,0,$597.00 ,,12-04-2012 00:00,
13021,Asset 13021,251,0,$834.00 ,,12-04-2012 00:00,
13022,Asset 13022,253,0,"$1,000.00 ",,11-04-2012 00:00,
13023,Asset 13023,255,0,$670.00 ,,11-04-2012 00:00,
13024,Asset 13024,256,0,$883.00 ,,11-04-2012 00:00,
13025,Asset 13025,259,0,$986.00 ,,11-04-2012 00:00,
13026,Asset 13026,260,0,$300.00 ,,12-04-2012 00:00,
13027,Asset 13027,258,0,$435.00 ,,12-04-2012 00:00,
13028,Asset 13028,254,0,$751.00 ,,12-04-2012 00:00,
13029,Asset 13029,257,0,$860.00 ,,12-04-2012 00:00,
13030,Asset 13030,261,0,$893.00 ,,12-04-2012 00:00,
13031,Asset 13031,251,0,$613.00 ,,12-04-2012 00:00,
13032,Asset 13032,253,0,$992.00 ,,12-04-2012 00:00,
13033,Asset 13033,255,0,$286.00 ,,12-04-2012 00:00,
13034,Asset 13034,256,0,$736.00 ,,12-04-2012 00:00,
13035,Asset 13035,252,0,$463.00 ,,12-04-2012 00:00,
13036,Asset 13036,260,0,$30.00 ,,12-04-2012 00:00,
13037,Asset 13037,258,0,$996.00 ,,12-04-2012 00:00,
13038,Asset 13038,254,0,$783.00 ,,12-04-2012 00:00,
13039,Asset 13039,257,0,$709.00 ,,12-04-2012 00:00,
13040,Asset 13040,261,0,$87.00 ,,12-04-2012 00:00,
13041,Asset 13041,250,0,$757.00 ,,12-04-2012 00:00,
13042,Asset 13042,253,0,$720.00 ,,12-04-2012 00:00,
13043,Asset 13043,255,0,$853.00 ,,12-04-2012 00:00,
13044,Asset 13044,256,0,$399.00 ,,18-04-2012 00:00,
13045,Asset 13045,259,0,$48.00 ,,18-04-2012 00:00,
13046,Asset 13046,260,0,$866.00 ,,18-04-2012 00:00,
13047,Asset 13047,258,0,$770.00 ,,18-04-2012 00:00,
13048,Asset 13048,254,0,$609.00 ,,18-04-2012 00:00,
13049,Asset 13049,259,0,$944.00 ,,18-04-2012 00:00,
13050,Asset 13050,260,0,$491.00 ,,18-04-2012 00:00,
13051,Asset 13051,258,0,$95.00 ,,18-04-2012 00:00,
13052,Asset 13052,254,0,$572.00 ,,18-04-2012 00:00,
13053,Asset 13053,252,1,$704.00 ,,18-04-2012 00:00,
13054,Asset 13054,261,0,$718.00 ,,18-04-2012 00:00,
13055,Asset 13055,251,0,$44.00 ,,18-04-2012 00:00,
13056,Asset 13056,253,0,$56.00 ,,18-04-2012 00:00,
13057,Asset 13057,255,0,$791.00 ,,18-04-2012 00:00,
13058,Asset 13058,256,2,$92.00 ,,18-04-2012 00:00,
13059,Asset 13059,259,0,$785.00 ,,18-04-2012 00:00,
13060,Asset 13060,260,0,$402.00 ,,18-04-2012 00:00,
13061,Asset 13061,252,0,$338.00 ,,18-04-2012 00:00,
13062,Asset 13062,261,0,$730.00 ,,18-04-2012 00:00,
13063,Asset 13063,251,1,$674.00 ,,18-04-2012 00:00,
13064,Asset 13064,253,0,$899.00 ,,18-04-2012 00:00,
13065,Asset 13065,255,0,$385.00 ,,18-04-2012 00:00,
13066,Asset 13066,256,0,$470.00 ,,18-04-2012 00:00,
13067,Asset 13067,259,0,$372.00 ,,18-04-2012 00:00,
13068,Asset 13068,260,2,$191.00 ,,18-04-2012 00:00,
13069,Asset 13069,258,0,$427.00 ,,18-04-2012 00:00,
13070,Asset 13070,254,0,$36.00 ,,18-04-2012 00:00,
13071,Asset 13071,257,0,$450.00 ,,18-04-2012 00:00,
13072,Asset 13072,261,0,$696.00 ,,18-04-2012 00:00,
13073,Asset 13073,251,2,$830.00 ,,18-04-2012 00:00,
13074,Asset 13074,253,0,$437.00 ,,18-04-2012 00:00,
13075,Asset 13075,255,0,$184.00 ,,18-04-2012 00:00,
13076,Asset 13076,256,0,$505.00 ,,18-04-2012 00:00,
13077,Asset 13077,259,0,$697.00 ,,18-04-2012 00:00,
13078,Asset 13078,260,0,$605.00 ,,18-04-2012 00:00,
13079,Asset 13079,258,0,$462.00 ,,18-04-2012 00:00,
13080,Asset 13080,254,0,$518.00 ,,12-04-2012 00:00,
13081,Asset 13081,257,0,$10.00 ,,12-04-2012 00:00,
13082,Asset 13082,261,0,$31.00 ,,12-04-2012 00:00,
13083,Asset 13083,251,0,$543.00 ,,12-04-2012 00:00,
13084,Asset 13084,253,0,$777.00 ,,12-04-2012 00:00,
13085,Asset 13085,252,0,$158.00 ,,12-04-2012 00:00,
13086,Asset 13086,256,1,$370.00 ,,12-04-2012 00:00,
13087,Asset 13087,259,0,$689.00 ,,12-04-2012 00:00,
13088,Asset 13088,260,0,$536.00 ,,12-04-2012 00:00,
13089,Asset 13089,258,0,$717.00 ,,12-04-2012 00:00,
13090,Asset 13090,254,0,$650.00 ,,12-04-2012 00:00,
13091,Asset 13091,257,0,$490.00 ,,12-04-2012 00:00,
13092,Asset 13092,261,0,$224.00 ,,12-04-2012 00:00,
13093,Asset 13093,258,0,$728.00 ,,12-04-2012 00:00,
13094,Asset 13094,254,0,$610.00 ,,12-04-2012 00:00,
13095,Asset 13095,257,0,$489.00 ,,12-04-2012 00:00,
13096,Asset 13096,261,2,$368.00 ,,12-04-2012 00:00,
13097,Asset 13097,251,0,$779.00 ,,12-04-2012 00:00,
13098,Asset 13098,253,0,$436.00 ,,12-04-2012 00:00,
13099,Asset 13099,255,0,$193.00 ,,12-04-2012 00:00,
13100,Asset 13100,256,0,$880.00 ,,12-04-2012 00:00,
13101,Asset 13101,251,1,$675.00 ,,12-04-2012 00:00,
13102,Asset 13102,253,0,$729.00 ,,12-04-2012 00:00,
13103,Asset 13103,255,0,$385.00 ,,12-04-2012 00:00,
13104,Asset 13104,252,0,$51.00 ,,12-04-2012 00:00,
13105,Asset 13105,259,0,$369.00 ,,12-04-2012 00:00,
13106,Asset 13106,260,0,$353.00 ,,12-04-2012 00:00,
13107,Asset 13107,258,0,$171.00 ,,12-04-2012 00:00,
13108,Asset 13108,250,0,$234.00 ,,18-04-2012 00:00,
13109,Asset 13109,257,0,$59.00 ,,18-04-2012 00:00,
13110,Asset 13110,261,0,$338.00 ,,18-04-2012 00:00,
13111,Asset 13111,251,0,$454.00 ,,18-04-2012 00:00,
13112,Asset 13112,253,0,$450.00 ,,18-04-2012 00:00,
13113,Asset 13113,255,0,$902.00 ,,18-04-2012 00:00,
13114,Asset 13114,256,0,$153.00 ,,18-04-2012 00:00,
13115,Asset 13115,259,0,$444.00 ,,18-04-2012 00:00,
13116,Asset 13116,260,0,$915.00 ,,18-04-2012 00:00,
13117,Asset 13117,259,0,$332.00 ,,18-04-2012 00:00,
13118,Asset 13118,260,0,$944.00 ,,18-04-2012 00:00,
13119,Asset 13119,258,5,$830.00 ,,18-04-2012 00:00,
13120,Asset 13120,254,0,$351.00 ,,18-04-2012 00:00,
13121,Asset 13121,257,0,$314.00 ,,18-04-2012 00:00,
13122,Asset 13122,261,7,$45.00 ,,18-04-2012 00:00,
13123,Asset 13123,251,0,$851.00 ,,18-04-2012 00:00,
13124,Asset 13124,253,0,$64.00 ,,18-04-2012 00:00,
13125,Asset 13125,252,0,$544.00 ,,18-04-2012 00:00,
13126,Asset 13126,256,0,$194.00 ,,18-04-2012 00:00,
13127,Asset 13127,259,0,$877.00 ,,18-04-2012 00:00,
13128,Asset 13128,260,0,$396.00 ,,18-04-2012 00:00,
13129,Asset 13129,258,0,$757.00 ,,18-04-2012 00:00,
13130,Asset 13130,254,0,$373.00 ,,18-04-2012 00:00,
13131,Asset 13131,257,0,$244.00 ,,12-04-2012 00:00,
13132,Asset 13132,261,0,$854.00 ,,12-04-2012 00:00,
13133,Asset 13133,251,0,$413.00 ,,12-04-2012 00:00,
13134,Asset 13134,253,0,$707.00 ,,12-04-2012 00:00,
13135,Asset 13135,255,0,$258.00 ,,12-04-2012 00:00,
13136,Asset 13136,252,0,$121.00 ,,12-04-2012 00:00,
13137,Asset 13137,259,0,$629.00 ,,12-04-2012 00:00,
13138,Asset 13138,260,0,$167.00 ,,12-04-2012 00:00,
13139,Asset 13139,258,0,$42.00 ,,12-04-2012 00:00,
13140,Asset 13140,250,42,$439.00 ,,12-04-2012 00:00,
13141,Asset 13141,257,0,$664.00 ,,12-04-2012 00:00,
13142,Asset 13142,261,0,$317.00 ,,12-04-2012 00:00,
13143,Asset 13143,251,0,$718.00 ,,12-04-2012 00:00,
13144,Asset 13144,253,0,$574.00 ,,18-04-2012 00:00,
13145,Asset 13145,255,0,$477.00 ,,18-04-2012 00:00,
13146,Asset 13146,256,0,$268.00 ,,18-04-2012 00:00,
13147,Asset 13147,259,0,$111.00 ,,12-04-2012 00:00,
13148,Asset 13148,260,128,$145.00 ,,12-04-2012 00:00,
13149,Asset 13149,258,66,$132.00 ,,12-04-2012 00:00,
13150,Asset 13150,254,0,$78.00 ,,12-04-2012 00:00,
13151,Asset 13151,257,0,$306.00 ,,14-04-2012 00:00,
13152,Asset 13152,261,0,$613.00 ,,14-04-2012 00:00,
13153,Asset 13153,251,0,$580.00 ,,14-04-2012 00:00,
13154,Asset 13154,253,0,$657.00 ,,14-04-2012 00:00,
13155,Asset 13155,255,0,$222.00 ,,13-04-2012 00:00,
13156,Asset 13156,256,0,$912.00 ,,13-04-2012 00:00,
13157,Asset 13157,259,0,$329.00 ,,13-04-2012 00:00,
13158,Asset 13158,250,0,$665.00 ,,14-04-2012 00:00,
13159,Asset 13159,258,0,$750.00 ,,14-04-2012 00:00,
13160,Asset 13160,254,0,$473.00 ,,14-04-2012 00:00,
13161,Asset 13161,257,0,$724.00 ,,14-04-2012 00:00,
13162,Asset 13162,261,0,$64.00 ,,14-04-2012 00:00,
13163,Asset 13163,251,0,$458.00 ,,14-04-2012 00:00,
13164,Asset 13164,253,0,$41.00 ,,14-04-2012 00:00,
13165,Asset 13165,255,0,$475.00 ,,14-04-2012 00:00,
13166,Asset 13166,256,1,$843.00 ,,13-04-2012 00:00,
13167,Asset 13167,259,0,$973.00 ,,13-04-2012 00:00,
13168,Asset 13168,260,0,$125.00 ,,13-04-2012 00:00,
13169,Asset 13169,250,0,$551.00 ,,13-04-2012 00:00,
13170,Asset 13170,254,0,$900.00 ,,13-04-2012 00:00,
13171,Asset 13171,257,0,$859.00 ,,13-04-2012 00:00,
13172,Asset 13172,261,0,$662.00 ,,13-04-2012 00:00,
13173,Asset 13173,251,0,$702.00 ,,13-04-2012 00:00,
13174,Asset 13174,253,0,$520.00 ,,13-04-2012 00:00,
13175,Asset 13175,255,0,$746.00 ,,13-04-2012 00:00,
13176,Asset 13176,256,0,$310.00 ,,13-04-2012 00:00,
13177,Asset 13177,259,0,$525.00 ,,14-04-2012 00:00,
13178,Asset 13178,260,0,$770.00 ,,13-04-2012 00:00,
13179,Asset 13179,258,0,$286.00 ,,13-04-2012 00:00,
13180,Asset 13180,254,0,$762.00 ,,13-04-2012 00:00,
13181,Asset 13181,257,0,$358.00 ,,13-04-2012 00:00,
13182,Asset 13182,261,0,$83.00 ,,22-04-2012 00:00,
13183,Asset 13183,251,0,$334.00 ,,22-04-2012 00:00,
13184,Asset 13184,253,0,$436.00 ,,22-04-2012 00:00,
13185,Asset 13185,255,0,$767.00 ,,22-04-2012 00:00,
13186,Asset 13186,256,0,$350.00 ,,22-04-2012 00:00,
13187,Asset 13187,252,0,$695.00 ,,22-04-2012 00:00,
13188,Asset 13188,260,0,$952.00 ,,14-04-2012 00:00,
13189,Asset 13189,258,0,$93.00 ,,14-04-2012 00:00,
13190,Asset 13190,254,0,$236.00 ,,14-04-2012 00:00,
13191,Asset 13191,257,0,$334.00 ,,14-04-2012 00:00,
13192,Asset 13192,261,0,$525.00 ,,22-04-2012 00:00,
13193,Asset 13193,250,0,$396.00 ,,22-04-2012 00:00,
13194,Asset 13194,253,0,$915.00 ,,22-04-2012 00:00,
13195,Asset 13195,255,0,$947.00 ,,22-04-2012 00:00,
13196,Asset 13196,256,0,$665.00 ,,22-04-2012 00:00,
13197,Asset 13197,259,0,$217.00 ,,22-04-2012 00:00,
13198,Asset 13198,260,0,$898.00 ,,22-04-2012 00:00,
13199,Asset 13199,258,0,$273.00 ,,22-04-2012 00:00,
13200,Asset 13200,254,0,$33.00 ,,22-04-2012 00:00,
13201,Asset 13201,252,0,$782.00 ,,22-04-2012 00:00,
13202,Asset 13202,261,0,$773.00 ,,22-04-2012 00:00,
13203,Asset 13203,251,0,$645.00 ,,22-04-2012 00:00,
13204,Asset 13204,253,0,$947.00 ,,22-04-2012 00:00,
13205,Asset 13205,255,0,$492.00 ,,22-04-2012 00:00,
13206,Asset 13206,256,1,$92.00 ,,14-04-2012 00:00,
13207,Asset 13207,259,0,$999.00 ,,14-04-2012 00:00,
13208,Asset 13208,260,0,$804.00 ,,14-04-2012 00:00,
13209,Asset 13209,258,0,$241.00 ,,14-04-2012 00:00,
13210,Asset 13210,254,0,$580.00 ,,14-04-2012 00:00,
13211,Asset 13211,257,0,$649.00 ,,14-04-2012 00:00,
13212,Asset 13212,261,0,$969.00 ,,14-04-2012 00:00,
13213,Asset 13213,251,0,$269.00 ,,14-04-2012 00:00,
13214,Asset 13214,253,0,$870.00 ,,14-04-2012 00:00,
13215,Asset 13215,255,0,$303.00 ,,14-04-2012 00:00,
13216,Asset 13216,256,0,$193.00 ,,14-04-2012 00:00,
13217,Asset 13217,259,0,$872.00 ,,14-04-2012 00:00,
13218,Asset 13218,260,0,$661.00 ,,22-04-2012 00:00,
13219,Asset 13219,258,0,$977.00 ,,22-04-2012 00:00,
13220,Asset 13220,254,0,$592.00 ,,14-04-2012 00:00,
13221,Asset 13221,257,0,$390.00 ,,14-04-2012 00:00,
13222,Asset 13222,261,0,$446.00 ,,14-04-2012 00:00,
13223,Asset 13223,251,0,$212.00 ,,14-04-2012 00:00,
13224,Asset 13224,253,0,$748.00 ,,16-04-2012 00:00,
13225,Asset 13225,252,0,$961.00 ,,16-04-2012 00:00,
13226,Asset 13226,256,0,$292.00 ,,16-04-2012 00:00,
13227,Asset 13227,259,0,$531.00 ,,16-04-2012 00:00,
13228,Asset 13228,260,0,$935.00 ,,16-04-2012 00:00,
13229,Asset 13229,258,0,$72.00 ,,16-04-2012 00:00,
13230,Asset 13230,254,0,$358.00 ,,16-04-2012 00:00,
13231,Asset 13231,257,0,$670.00 ,,16-04-2012 00:00,
13232,Asset 13232,261,0,$128.00 ,,15-04-2012 00:00,
13233,Asset 13233,251,0,$300.00 ,,15-04-2012 00:00,
13234,Asset 13234,253,0,$206.00 ,,15-04-2012 00:00,
13235,Asset 13235,255,0,$922.00 ,,15-04-2012 00:00,
13236,Asset 13236,252,0,$875.00 ,,15-04-2012 00:00,
13237,Asset 13237,259,0,$223.00 ,,15-04-2012 00:00,
13238,Asset 13238,260,0,$970.00 ,,16-04-2012 00:00,
13239,Asset 13239,258,0,$286.00 ,,16-04-2012 00:00,
13240,Asset 13240,250,0,$895.00 ,,16-04-2012 00:00,
13241,Asset 13241,257,0,$141.00 ,,16-04-2012 00:00,
13242,Asset 13242,261,0,$757.00 ,,16-04-2012 00:00,
13243,Asset 13243,251,0,$197.00 ,,16-04-2012 00:00,
13244,Asset 13244,253,0,$953.00 ,,16-04-2012 00:00,
13245,Asset 13245,255,0,$372.00 ,,16-04-2012 00:00,
13246,Asset 13246,256,0,$607.00 ,,16-04-2012 00:00,
13247,Asset 13247,259,0,$284.00 ,,16-04-2012 00:00,
13248,Asset 13248,260,0,$145.00 ,,16-04-2012 00:00,
13249,Asset 13249,258,0,$533.00 ,,15-04-2012 00:00,
13250,Asset 13250,254,0,$441.00 ,,15-04-2012 00:00,
13251,Asset 13251,257,0,$20.00 ,,15-04-2012 00:00,
13252,Asset 13252,261,0,$633.00 ,,15-04-2012 00:00,
13253,Asset 13253,251,0,$652.00 ,,15-04-2012 00:00,
13254,Asset 13254,253,0,$745.00 ,,15-04-2012 00:00,
13255,Asset 13255,255,0,$255.00 ,,15-04-2012 00:00,
13256,Asset 13256,256,0,$554.00 ,,15-04-2012 00:00,
13257,Asset 13257,259,0,$176.00 ,,15-04-2012 00:00,
13258,Asset 13258,250,0,$258.00 ,,15-04-2012 00:00,
13259,Asset 13259,258,0,$39.00 ,,15-04-2012 00:00,
13260,Asset 13260,254,0,$951.00 ,,15-04-2012 00:00,
13261,Asset 13261,257,0,$652.00 ,,16-04-2012 00:00,
13262,Asset 13262,261,0,$959.00 ,,15-04-2012 00:00,
13263,Asset 13263,251,0,$78.00 ,,15-04-2012 00:00,
13264,Asset 13264,253,0,$16.00 ,,15-04-2012 00:00,
13265,Asset 13265,255,0,$878.00 ,,15-04-2012 00:00,
13266,Asset 13266,256,0,$636.00 ,,26-04-2012 00:00,
13267,Asset 13267,259,0,$616.00 ,,26-04-2012 00:00,
